,date,value
627,2017-09-19,25.865829016594063
628,2017-09-20,7.55163428736619
629,2017-09-21,25.39610242756271
630,2017-09-22,0.253384293401111
631,2017-09-23,0.35281111919072405
632,2017-09-24,1.6744990305044878
633,2017-09-25,0.0025454973902519573
634,2017-09-26,1.6556311997617255
635,2017-09-27,1.3732060180843435
636,2017-09-28,5.085334948626298
637,2017-09-29,18.744196579485223
638,2017-09-30,1.8322289530699662
639,2017-10-01,1.678574497931207
640,2017-10-02,4.826958954763821
641,2017-10-03,0.04827821120940458
642,2017-10-04,0.008010596197434368
643,2017-10-05,0.026865602005399437
644,2017-10-06,54.39134695684955
645,2017-10-07,30.922307088349474
646,2017-10-08,59.50859117566072
647,2017-10-09,4.822646483814578
648,2017-10-10,33.38916764884998
649,2017-10-11,7.251091482902302
650,2017-10-12,0.7951507317664779
651,2017-10-13,16.267308408006244
652,2017-10-14,18.317602593367823
653,2017-10-15,24.791496180361275
654,2017-10-16,0.027857026158008252
655,2017-10-17,0.0
656,2017-10-18,0.3248807419433464
657,2017-10-19,0.0
658,2017-10-20,0.0
659,2017-10-21,0.053188444136668685
660,2017-10-22,0.014618797813830665
661,2017-10-23,0.0018608699652387047
662,2017-10-24,0.0
663,2017-10-25,0.01749748034117064
664,2017-10-26,0.0
665,2017-10-27,0.4403439719618334
666,2017-10-28,0.0004110270072302662
667,2017-10-29,0.0
668,2017-10-30,0.0
669,2017-10-31,0.0
670,2017-11-01,0.0
671,2017-11-02,0.0
672,2017-11-03,0.0
673,2017-11-04,0.0
674,2017-11-05,0.0
675,2017-11-06,0.0
676,2017-11-07,0.0
677,2017-11-08,0.0
678,2017-11-09,0.0
679,2017-11-10,0.0
680,2017-11-11,0.0
681,2017-11-12,0.0
682,2017-11-13,0.0
683,2017-11-14,0.0
684,2017-11-15,0.0
685,2017-11-16,0.0
686,2017-11-17,0.000501203908525511
687,2017-11-18,0.0
688,2017-11-19,0.08814322425089703
689,2017-11-20,2.04510472590924
690,2017-11-21,0.384184000445408
691,2017-11-22,1.1057939326862667
692,2017-11-23,0.0
693,2017-11-24,0.0025724152770596363
694,2017-11-25,0.0
695,2017-11-26,0.0
696,2017-11-27,0.0
697,2017-11-28,0.0
698,2017-11-29,0.0
699,2017-11-30,0.0011755319627067835
700,2017-12-01,1.0444901054966418
701,2017-12-02,0.0
702,2017-12-03,0.014509487393663662
703,2017-12-04,13.24014500887292
704,2017-12-05,1.5276229062219913
705,2017-12-06,0.019685082456224582
706,2017-12-07,0.01797558917937496
707,2017-12-08,0.0
708,2017-12-09,0.004178130116539257
709,2017-12-10,0.0
710,2017-12-11,0.0
711,2017-12-12,0.0
712,2017-12-13,0.0
713,2017-12-14,0.0
714,2017-12-15,2.5755192670008427e-06
715,2017-12-16,0.0
716,2017-12-17,0.5808972624494889
717,2017-12-18,0.9653179168076926
718,2017-12-19,0.0009861966088733998
719,2017-12-20,0.30302916710464073
720,2017-12-21,0.0
721,2017-12-22,0.00017856679733547286
722,2017-12-23,0.0
723,2017-12-24,0.0
724,2017-12-25,0.0
725,2017-12-26,0.0
726,2017-12-27,0.0
727,2017-12-28,0.0
728,2017-12-29,0.0
729,2017-12-30,0.0
730,2017-12-31,0.0
731,2018-01-01,0.0
732,2018-01-02,0.0
733,2018-01-03,0.0
734,2018-01-04,0.0
735,2018-01-05,0.0
736,2018-01-06,0.0
737,2018-01-07,0.0
738,2018-01-08,0.0
739,2018-01-09,0.0
740,2018-01-10,0.12635059522995185
741,2018-01-11,0.0009738005055008605
742,2018-01-12,0.0
743,2018-01-13,0.02398143723839736
744,2018-01-14,0.05697152595780936
745,2018-01-15,0.0629292371849577
746,2018-01-16,0.0023954569432856863
747,2018-01-17,0.006273448918008909
748,2018-01-18,0.024456037359163067
749,2018-01-19,0.0
750,2018-01-20,0.0
751,2018-01-21,0.0
752,2018-01-22,0.008752745706480512
753,2018-01-23,0.0
754,2018-01-24,0.0
755,2018-01-25,0.020701782240597592
756,2018-01-26,0.0
757,2018-01-27,0.004072186940259442
758,2018-01-28,0.0
759,2018-01-29,0.0
760,2018-01-30,0.0
761,2018-01-31,0.0
762,2018-02-01,0.0
763,2018-02-02,0.00045342599814022523
764,2018-02-03,0.0
765,2018-02-04,0.0
766,2018-02-05,0.0003101880262217617
767,2018-02-06,0.41772231847862384
768,2018-02-07,0.6242793672091633
769,2018-02-08,0.0
770,2018-02-09,0.01105503649267682
771,2018-02-10,0.07285563397124856
772,2018-02-11,0.0
773,2018-02-12,0.002473298180256029
774,2018-02-13,0.0
775,2018-02-14,0.0
776,2018-02-15,0.0
777,2018-02-16,6.626070859993155e-06
778,2018-02-17,0.0
779,2018-02-18,0.0
780,2018-02-19,0.0
781,2018-02-20,0.0
782,2018-02-21,0.0
783,2018-02-22,0.0
784,2018-02-23,4.056117911024121e-05
785,2018-02-24,0.0
786,2018-02-25,0.0
787,2018-02-26,0.0
788,2018-02-27,3.538589583428306e-05
789,2018-02-28,0.0
790,2018-03-01,0.0
791,2018-03-02,0.0
792,2018-03-03,0.0
793,2018-03-04,0.001574408051538094
794,2018-03-05,0.0
795,2018-03-06,3.308874752856195e-05
796,2018-03-07,0.0
797,2018-03-08,0.0
798,2018-03-09,0.0
799,2018-03-10,0.004721940897039543
800,2018-03-11,0.0
801,2018-03-12,0.0
802,2018-03-13,0.0
803,2018-03-14,0.005769097925563892
804,2018-03-15,0.2397920749378965
805,2018-03-16,0.1717456736763972
806,2018-03-17,0.0
807,2018-03-18,0.302174230374999
808,2018-03-19,0.0
809,2018-03-20,0.0045447030685069455
810,2018-03-21,0.0
811,2018-03-22,0.0010123381254525804
812,2018-03-23,0.0
813,2018-03-24,0.0
814,2018-03-25,0.0
815,2018-03-26,0.0
816,2018-03-27,0.0
817,2018-03-28,0.0
818,2018-03-29,0.0005536113233564993
819,2018-03-30,0.1885831976247509
820,2018-03-31,0.003567468047785354
821,2018-04-01,0.0
822,2018-04-02,0.0
823,2018-04-03,0.0006277784610017393
824,2018-04-04,0.0
825,2018-04-05,0.010855170691081934
826,2018-04-06,0.05914730805482637
827,2018-04-07,1.9445501230033428
828,2018-04-08,2.3183582095781263
829,2018-04-09,0.06462429234304515
830,2018-04-10,0.0014956252383122705
831,2018-04-11,0.0
832,2018-04-12,0.0007382223272580242
833,2018-04-13,0.0
834,2018-04-14,0.014310836398268786
835,2018-04-15,0.0
836,2018-04-16,0.7339090109842648
837,2018-04-17,8.43911332450272
838,2018-04-18,0.04325579363985469
839,2018-04-19,0.0
840,2018-04-20,0.0
841,2018-04-21,0.0
842,2018-04-22,0.0
843,2018-04-23,0.0026508217983485854
844,2018-04-24,0.0022286712036619946
845,2018-04-25,0.0
846,2018-04-26,0.00962403851011709
847,2018-04-27,0.0
848,2018-04-28,0.0019574831965110335
849,2018-04-29,0.00018362648704016823
850,2018-04-30,0.0009868844618055252
851,2018-05-01,0.0030726831053027835
852,2018-05-02,0.00022752879666477515
853,2018-05-03,0.002647244389354284
854,2018-05-04,0.0
855,2018-05-05,0.0002534805856698473
856,2018-05-06,0.0
857,2018-05-07,0.0033539891222073986
858,2018-05-08,0.0
859,2018-05-09,0.0
860,2018-05-10,1.6517438167212357
861,2018-05-11,0.0
862,2018-05-12,0.0
863,2018-05-13,0.18551924317654558
864,2018-05-14,0.0
865,2018-05-15,0.0
866,2018-05-16,0.16360050758256736
867,2018-05-17,13.636447234467436
868,2018-05-18,1.0422815392658294e-06
869,2018-05-19,0.004120435434510302
870,2018-05-20,0.0
871,2018-05-21,0.009570531755948398
872,2018-05-22,0.08881500841190619
873,2018-05-23,1.635731259416357
874,2018-05-24,1.4941081242513945
875,2018-05-25,0.001986050389754193
876,2018-05-26,0.007733272761750396
