,Date,precipitationCal,Month_name
199,2019-06-05 03:30:00,0.0,June
200,2019-06-05 04:00:00,0.0,June
201,2019-06-05 04:30:00,0.0,June
202,2019-06-05 05:00:00,0.0,June
203,2019-06-05 05:30:00,0.0,June
204,2019-06-05 06:00:00,0.0,June
205,2019-06-05 06:30:00,0.0,June
206,2019-06-05 07:00:00,0.0,June
207,2019-06-05 07:30:00,0.0,June
208,2019-06-05 08:00:00,0.0,June
209,2019-06-05 08:30:00,0.005,June
210,2019-06-05 09:00:00,0.005,June
211,2019-06-05 09:30:00,0.002,June
212,2019-06-05 10:00:00,0.002,June
213,2019-06-05 10:30:00,0.001,June
214,2019-06-05 11:00:00,0.001,June
215,2019-06-05 11:30:00,0.002,June
216,2019-06-05 12:00:00,0.002,June
217,2019-06-05 12:30:00,0.004,June
218,2019-06-05 13:00:00,0.004,June
219,2019-06-05 13:30:00,0.0,June
220,2019-06-05 14:00:00,0.0,June
221,2019-06-05 14:30:00,0.0,June
222,2019-06-05 15:00:00,0.0,June
223,2019-06-05 15:30:00,0.0,June
224,2019-06-05 16:00:00,0.0,June
225,2019-06-05 16:30:00,0.0,June
226,2019-06-05 17:00:00,0.0,June
227,2019-06-05 17:30:00,0.0,June
228,2019-06-05 18:00:00,0.0,June
229,2019-06-05 18:30:00,0.0,June
230,2019-06-05 19:00:00,0.0,June
231,2019-06-05 19:30:00,0.0,June
232,2019-06-05 20:00:00,0.0,June
233,2019-06-05 20:30:00,0.0,June
234,2019-06-05 21:00:00,0.0,June
235,2019-06-05 21:30:00,0.0,June
236,2019-06-05 22:00:00,0.0,June
237,2019-06-05 22:30:00,0.0,June
238,2019-06-05 23:00:00,0.001,June
239,2019-06-05 23:30:00,0.001,June
240,2019-06-06 00:00:00,0.0,June
241,2019-06-06 00:30:00,0.0,June
242,2019-06-06 01:00:00,0.0,June
243,2019-06-06 01:30:00,0.0,June
244,2019-06-06 02:00:00,0.0,June
245,2019-06-06 02:30:00,0.0,June
246,2019-06-06 03:00:00,0.0,June
247,2019-06-06 03:30:00,0.0,June
248,2019-06-06 04:00:00,0.0,June
249,2019-06-06 04:30:00,0.0,June
250,2019-06-06 05:00:00,0.0,June
251,2019-06-06 05:30:00,0.013000000000000001,June
252,2019-06-06 06:00:00,0.004,June
253,2019-06-06 06:30:00,0.001,June
254,2019-06-06 07:00:00,0.001,June
255,2019-06-06 07:30:00,0.0,June
256,2019-06-06 08:00:00,0.0,June
257,2019-06-06 08:30:00,0.0,June
258,2019-06-06 09:00:00,0.0,June
259,2019-06-06 09:30:00,0.0,June
260,2019-06-06 10:00:00,0.0,June
261,2019-06-06 10:30:00,0.0,June
262,2019-06-06 11:00:00,0.0,June
263,2019-06-06 11:30:00,0.0,June
264,2019-06-06 12:00:00,0.0,June
265,2019-06-06 12:30:00,0.0,June
266,2019-06-06 13:00:00,0.0,June
267,2019-06-06 13:30:00,0.0,June
268,2019-06-06 14:00:00,0.0,June
269,2019-06-06 14:30:00,0.0,June
270,2019-06-06 15:00:00,0.0,June
271,2019-06-06 15:30:00,0.0,June
272,2019-06-06 16:00:00,0.0,June
273,2019-06-06 16:30:00,0.0,June
274,2019-06-06 17:00:00,0.0,June
275,2019-06-06 17:30:00,0.0,June
276,2019-06-06 18:00:00,0.0,June
277,2019-06-06 18:30:00,0.0,June
278,2019-06-06 19:00:00,0.0,June
279,2019-06-06 19:30:00,0.026000000000000002,June
280,2019-06-06 20:00:00,0.0,June
281,2019-06-06 20:30:00,0.0,June
282,2019-06-06 21:00:00,0.0,June
283,2019-06-06 21:30:00,0.006,June
284,2019-06-06 22:00:00,0.14,June
285,2019-06-06 22:30:00,0.281,June
286,2019-06-06 23:00:00,0.198,June
287,2019-06-06 23:30:00,0.115,June
288,2019-06-07 00:00:00,0.0,June
289,2019-06-07 00:30:00,0.0,June
290,2019-06-07 01:00:00,0.011000000000000001,June
291,2019-06-07 01:30:00,0.023,June
292,2019-06-07 02:00:00,0.016,June
293,2019-06-07 02:30:00,0.009000000000000001,June
294,2019-06-07 03:00:00,0.006,June
295,2019-06-07 03:30:00,0.0,June
296,2019-06-07 04:00:00,0.0,June
297,2019-06-07 04:30:00,0.0,June
298,2019-06-07 05:00:00,0.0,June
299,2019-06-07 05:30:00,0.002,June
300,2019-06-07 06:00:00,0.004,June
301,2019-06-07 06:30:00,0.01,June
302,2019-06-07 07:00:00,0.022000000000000002,June
303,2019-06-07 07:30:00,0.034,June
304,2019-06-07 08:00:00,0.07,June
305,2019-06-07 08:30:00,0.071,June
306,2019-06-07 09:00:00,0.06,June
307,2019-06-07 09:30:00,0.027000000000000003,June
308,2019-06-07 10:00:00,0.013000000000000001,June
309,2019-06-07 10:30:00,0.01,June
310,2019-06-07 11:00:00,0.0,June
311,2019-06-07 11:30:00,0.436,June
312,2019-06-07 12:00:00,0.9079999999999999,June
313,2019-06-07 12:30:00,1.555,June
314,2019-06-07 13:00:00,1.537,June
315,2019-06-07 13:30:00,1.706,June
316,2019-06-07 14:00:00,1.287,June
317,2019-06-07 14:30:00,0.925,June
318,2019-06-07 15:00:00,0.813,June
319,2019-06-07 15:30:00,0.787,June
320,2019-06-07 16:00:00,0.7659999999999999,June
321,2019-06-07 16:30:00,0.765,June
322,2019-06-07 17:00:00,0.35,June
323,2019-06-07 17:30:00,0.23399999999999999,June
324,2019-06-07 18:00:00,0.11900000000000001,June
325,2019-06-07 18:30:00,0.073,June
326,2019-06-07 19:00:00,0.132,June
327,2019-06-07 19:30:00,0.243,June
328,2019-06-07 20:00:00,0.607,June
329,2019-06-07 20:30:00,0.83,June
330,2019-06-07 21:00:00,0.485,June
331,2019-06-07 21:30:00,0.629,June
332,2019-06-07 22:00:00,0.368,June
333,2019-06-07 22:30:00,0.259,June
334,2019-06-07 23:00:00,0.16699999999999998,June
335,2019-06-07 23:30:00,0.147,June
336,2019-06-08 00:00:00,0.223,June
